item_sku,product_name,product_category,supplier_name,Product Origin,order_date,arrival_date,supplier_lead_time_days,quantity_received,quantity_sold,items_spoiled,current_stock_level,base_price_php,Order Transaction ID,expiry_date,shelf life days,spoilage_sensitivity,base_price,cost_price,selling_price,daily_demand
SKU-7708,Cold Brew Coffee 250ml,Beverages,Manila Liquid Bottlers Inc,"Valenzuela, Metro Manila",2/14/2025,2/16/2025,2,65,63,2,0,130,TXN-500608,3/2/2025,14,Medium,130,85,130,13
SKU-7701,Fresh Milk 1L,Dairy,Hacienda Dairy Corp,"Pasig City, Metro Manila",2/14/2025,2/15/2025,1,126,125,1,0,165,TXN-500790,3/1/2025,14,High,165,120,148.5,14
SKU-7701,Fresh Milk 1L,Dairy,Hacienda Dairy Corp,"Pasig City, Metro Manila",2/14/2025,2/16/2025,2,84,81,3,0,165,TXN-500790,3/2/2025,14,High,165,120,165,14
SKU-7701,Fresh Milk 1L,Dairy,Hacienda Dairy Corp,"Pasig City, Metro Manila",2/14/2025,2/16/2025,2,112,108,4,0,165,TXN-500790,3/2/2025,14,High,165,120,165,14
SKU-7701,Fresh Milk 1L,Dairy,Hacienda Dairy Corp,"Pasig City, Metro Manila",2/14/2025,2/16/2025,2,117,115,2,0,165,TXN-500790,3/2/2025,14,High,165,120,165,13
SKU-7703,Organic Salad Mix,Produce,MetroGrown Agri-Hub,"Quezon City, Metro Manila",2/14/2025,2/16/2025,2,60,58,2,0,180,TXN-501675,2/23/2025,7,High,180,130,180,12
SKU-7706,Chilled Cheese Block 500g,Dairy,Hacienda Dairy Corp,"Pasig City, Metro Manila",2/14/2025,2/16/2025,2,24,23,1,0,260,TXN-500790,4/2/2025,45,Low,260,190,260,4
SKU-7703,Organic Salad Mix,Produce,MetroGrown Agri-Hub,"Quezon City, Metro Manila",2/14/2025,2/16/2025,2,66,65,1,0,180,TXN-501675,2/23/2025,7,High,180,130,180,11
SKU-7707,Local Calamansi Pack 500g,Produce,MetroGrown Agri-Hub,"Quezon City, Metro Manila",2/14/2025,2/15/2025,1,126,121,5,0,95,TXN-501675,3/1/2025,14,Medium,95,60,85.5,18
SKU-7704,Premium Berries 250g,Produce,MetroGrown Agri-Hub,"Quezon City, Metro Manila",2/14/2025,2/16/2025,2,36,35,1,0,299,TXN-501675,2/26/2025,10,High,299,220,299,6
SKU-7706,Chilled Cheese Block 500g,Dairy,Hacienda Dairy Corp,"Pasig City, Metro Manila",2/14/2025,2/16/2025,2,45,43,2,0,260,TXN-500790,4/2/2025,45,Low,260,190,260,5
SKU-7708,Cold Brew Coffee 250ml,Beverages,Manila Liquid Bottlers Inc,"Valenzuela, Metro Manila",2/15/2025,2/16/2025,1,126,121,5,0,130,TXN-500593,3/2/2025,14,Medium,130,85,130,14
SKU-7706,Chilled Cheese Block 500g,Dairy,Hacienda Dairy Corp,"Pasig City, Metro Manila",2/15/2025,2/16/2025,1,35,34,1,0,260,TXN-500688,4/2/2025,45,Low,260,190,260,5
SKU-7701,Fresh Milk 1L,Dairy,Hacienda Dairy Corp,"Pasig City, Metro Manila",2/15/2025,2/17/2025,2,117,114,3,0,165,TXN-500688,3/3/2025,14,High,165,120,148.5,13
SKU-7704,Premium Berries 250g,Produce,MetroGrown Agri-Hub,"Quezon City, Metro Manila",2/15/2025,2/16/2025,1,42,40,2,0,299,TXN-501551,2/26/2025,10,High,299,220,299,6
SKU-7706,Chilled Cheese Block 500g,Dairy,Hacienda Dairy Corp,"Pasig City, Metro Manila",2/15/2025,2/17/2025,2,30,29,1,0,260,TXN-500688,4/3/2025,45,Low,260,190,260,5
SKU-7708,Cold Brew Coffee 250ml,Beverages,Manila Liquid Bottlers Inc,"Valenzuela, Metro Manila",2/15/2025,2/16/2025,1,91,89,2,0,130,TXN-500593,3/2/2025,14,Medium,130,85,130,13
SKU-7705,Chilled Fruit Juice 1L,Beverages,Manila Liquid Bottlers Inc,"Valenzuela, Metro Manila",2/15/2025,2/17/2025,2,133,131,2,0,155,TXN-500593,3/19/2025,30,Low,155,110,155,19
SKU-7708,Cold Brew Coffee 250ml,Beverages,Manila Liquid Bottlers Inc,"Valenzuela, Metro Manila",2/15/2025,2/16/2025,1,108,104,4,0,130,TXN-500593,3/2/2025,14,Medium,130,85,130,12
SKU-7705,Chilled Fruit Juice 1L,Beverages,Manila Liquid Bottlers Inc,"Valenzuela, Metro Manila",2/15/2025,2/16/2025,1,95,93,2,0,155,TXN-500593,3/18/2025,30,Low,155,110,139.5,19
SKU-7706,Chilled Cheese Block 500g,Dairy,Hacienda Dairy Corp,"Pasig City, Metro Manila",2/15/2025,2/16/2025,1,30,29,1,0,260,TXN-500688,4/2/2025,45,Low,260,190,260,5
SKU-7703,Organic Salad Mix,Produce,MetroGrown Agri-Hub,"Quezon City, Metro Manila",2/15/2025,2/16/2025,1,84,80,4,0,180,TXN-501551,2/23/2025,7,High,180,130,162,12
SKU-7705,Chilled Fruit Juice 1L,Beverages,Manila Liquid Bottlers Inc,"Valenzuela, Metro Manila",2/15/2025,2/17/2025,2,90,89,1,0,155,TXN-500593,3/19/2025,30,Low,155,110,139.5,18
SKU-7703,Organic Salad Mix,Produce,MetroGrown Agri-Hub,"Quezon City, Metro Manila",2/15/2025,2/17/2025,2,70,69,1,0,180,TXN-501551,2/24/2025,7,High,180,130,180,10
SKU-7707,Local Calamansi Pack 500g,Produce,MetroGrown Agri-Hub,"Quezon City, Metro Manila",2/15/2025,2/16/2025,1,90,89,1,0,95,TXN-501551,3/2/2025,14,Medium,95,60,71.25,15
SKU-7701,Fresh Milk 1L,Dairy,Hacienda Dairy Corp,"Pasig City, Metro Manila",2/15/2025,2/16/2025,1,135,130,5,0,165,TXN-500688,3/2/2025,14,High,165,120,165,15
SKU-7703,Organic Salad Mix,Produce,MetroGrown Agri-Hub,"Quezon City, Metro Manila",2/16/2025,2/17/2025,1,50,49,1,0,180,TXN-500822,2/24/2025,7,High,180,130,180,10
SKU-7703,Organic Salad Mix,Produce,MetroGrown Agri-Hub,"Quezon City, Metro Manila",2/16/2025,2/17/2025,1,77,75,2,0,180,TXN-500822,2/24/2025,7,High,180,130,180,11
SKU-7702,Greek Yogurt 500g,Dairy,Hacienda Dairy Corp,"Pasig City, Metro Manila",2/16/2025,2/18/2025,2,56,54,2,0,245,TXN-501216,3/11/2025,21,Medium,245,185,245,7
SKU-7703,Organic Salad Mix,Produce,MetroGrown Agri-Hub,"Quezon City, Metro Manila",2/16/2025,2/18/2025,2,99,77,22,0,180,TXN-500822,2/25/2025,7,High,180,130,180,11
SKU-7701,Fresh Milk 1L,Dairy,Hacienda Dairy Corp,"Pasig City, Metro Manila",2/16/2025,2/17/2025,1,112,111,1,0,165,TXN-501216,3/3/2025,14,High,165,120,165,14
SKU-7707,Local Calamansi Pack 500g,Produce,MetroGrown Agri-Hub,"Quezon City, Metro Manila",2/16/2025,2/18/2025,2,102,100,2,0,95,TXN-500822,3/4/2025,14,Medium,95,60,95,17
SKU-7707,Local Calamansi Pack 500g,Produce,MetroGrown Agri-Hub,"Quezon City, Metro Manila",2/16/2025,2/17/2025,1,128,126,2,0,95,TXN-500822,3/3/2025,14,Medium,95,60,95,16
SKU-7706,Chilled Cheese Block 500g,Dairy,Hacienda Dairy Corp,"Pasig City, Metro Manila",2/16/2025,2/17/2025,1,35,34,1,0,260,TXN-501216,4/3/2025,45,Low,260,190,260,5
SKU-7707,Local Calamansi Pack 500g,Produce,MetroGrown Agri-Hub,"Quezon City, Metro Manila",2/16/2025,2/17/2025,1,119,116,3,0,95,TXN-500822,3/3/2025,14,Medium,95,60,95,17
SKU-7705,Chilled Fruit Juice 1L,Beverages,Manila Liquid Bottlers Inc,"Valenzuela, Metro Manila",2/16/2025,2/18/2025,2,152,151,1,0,155,TXN-502166,3/20/2025,30,Low,155,110,139.5,19
SKU-7703,Organic Salad Mix,Produce,MetroGrown Agri-Hub,"Quezon City, Metro Manila",2/16/2025,2/17/2025,1,72,70,2,0,180,TXN-500822,2/24/2025,7,High,180,130,180,12
SKU-7708,Cold Brew Coffee 250ml,Beverages,Manila Liquid Bottlers Inc,"Valenzuela, Metro Manila",2/17/2025,2/18/2025,1,84,81,3,0,130,TXN-500442,3/4/2025,14,Medium,130,85,130,14
SKU-7702,Greek Yogurt 500g,Dairy,Hacienda Dairy Corp,"Pasig City, Metro Manila",2/17/2025,2/18/2025,1,56,54,2,0,245,TXN-500853,3/11/2025,21,Medium,245,185,220.5,7
SKU-7707,Local Calamansi Pack 500g,Produce,MetroGrown Agri-Hub,"Quezon City, Metro Manila",2/17/2025,2/18/2025,1,126,123,3,0,95,TXN-501136,3/4/2025,14,Medium,95,60,71.25,18
SKU-7702,Greek Yogurt 500g,Dairy,Hacienda Dairy Corp,"Pasig City, Metro Manila",2/17/2025,2/18/2025,1,56,55,1,0,245,TXN-500853,3/11/2025,21,Medium,245,185,245,7
SKU-7706,Chilled Cheese Block 500g,Dairy,Hacienda Dairy Corp,"Pasig City, Metro Manila",2/17/2025,2/18/2025,1,24,23,1,0,260,TXN-500853,4/4/2025,45,Low,260,190,260,4
SKU-7707,Local Calamansi Pack 500g,Produce,MetroGrown Agri-Hub,"Quezon City, Metro Manila",2/17/2025,2/18/2025,1,119,114,5,0,95,TXN-501136,3/4/2025,14,Medium,95,60,95,17
SKU-7703,Organic Salad Mix,Produce,MetroGrown Agri-Hub,"Quezon City, Metro Manila",2/17/2025,2/19/2025,2,88,77,11,0,180,TXN-501136,2/26/2025,7,High,180,130,162,11
SKU-7703,Organic Salad Mix,Produce,MetroGrown Agri-Hub,"Quezon City, Metro Manila",2/17/2025,2/18/2025,1,90,70,20,0,180,TXN-501136,2/25/2025,7,High,180,130,180,10
SKU-7702,Greek Yogurt 500g,Dairy,Hacienda Dairy Corp,"Pasig City, Metro Manila",2/17/2025,2/18/2025,1,35,34,1,0,245,TXN-500853,3/11/2025,21,Medium,245,185,183.75,7
SKU-7705,Chilled Fruit Juice 1L,Beverages,Manila Liquid Bottlers Inc,"Valenzuela, Metro Manila",2/17/2025,2/18/2025,1,152,150,2,0,155,TXN-500442,3/20/2025,30,Low,155,110,155,19
SKU-7704,Premium Berries 250g,Produce,MetroGrown Agri-Hub,"Quezon City, Metro Manila",2/17/2025,2/18/2025,1,54,53,1,0,299,TXN-501136,2/28/2025,10,High,299,220,299,6
SKU-7703,Organic Salad Mix,Produce,MetroGrown Agri-Hub,"Quezon City, Metro Manila",2/17/2025,2/19/2025,2,90,70,20,0,180,TXN-501136,2/26/2025,7,High,180,130,135,10
SKU-7702,Greek Yogurt 500g,Dairy,Hacienda Dairy Corp,"Pasig City, Metro Manila",2/17/2025,2/18/2025,1,56,54,2,0,245,TXN-500853,3/11/2025,21,Medium,245,185,245,8
SKU-7703,Organic Salad Mix,Produce,MetroGrown Agri-Hub,"Quezon City, Metro Manila",2/17/2025,2/18/2025,1,96,84,12,0,180,TXN-501136,2/25/2025,7,High,180,130,162,12
SKU-7702,Greek Yogurt 500g,Dairy,Hacienda Dairy Corp,"Pasig City, Metro Manila",2/17/2025,2/19/2025,2,63,61,2,0,245,TXN-500853,3/12/2025,21,Medium,245,185,245,7
SKU-7702,Greek Yogurt 500g,Dairy,Hacienda Dairy Corp,"Pasig City, Metro Manila",2/17/2025,2/18/2025,1,63,61,2,0,245,TXN-500853,3/11/2025,21,Medium,245,185,245,7
SKU-7701,Fresh Milk 1L,Dairy,Hacienda Dairy Corp,"Pasig City, Metro Manila",2/17/2025,2/18/2025,1,120,116,4,0,165,TXN-500853,3/4/2025,14,High,165,120,123.75,15
SKU-7705,Chilled Fruit Juice 1L,Beverages,Manila Liquid Bottlers Inc,"Valenzuela, Metro Manila",2/18/2025,2/20/2025,2,102,100,2,0,155,TXN-500331,3/22/2025,30,Low,155,110,155,17
SKU-7707,Local Calamansi Pack 500g,Produce,MetroGrown Agri-Hub,"Quezon City, Metro Manila",2/18/2025,2/19/2025,1,128,127,1,0,95,TXN-500403,3/5/2025,14,Medium,95,60,95,16
SKU-7707,Local Calamansi Pack 500g,Produce,MetroGrown Agri-Hub,"Quezon City, Metro Manila",2/18/2025,2/19/2025,1,90,87,3,0,95,TXN-500403,3/5/2025,14,Medium,95,60,95,18
SKU-7706,Chilled Cheese Block 500g,Dairy,Hacienda Dairy Corp,"Pasig City, Metro Manila",2/18/2025,2/19/2025,1,36,35,1,0,260,TXN-501277,4/5/2025,45,Low,260,190,260,4
SKU-7708,Cold Brew Coffee 250ml,Beverages,Manila Liquid Bottlers Inc,"Valenzuela, Metro Manila",2/18/2025,2/20/2025,2,84,83,1,0,130,TXN-500331,3/6/2025,14,Medium,130,85,130,14
SKU-7703,Organic Salad Mix,Produce,MetroGrown Agri-Hub,"Quezon City, Metro Manila",2/18/2025,2/19/2025,1,50,49,1,0,180,TXN-500403,2/26/2025,7,High,180,130,180,10
SKU-7703,Organic Salad Mix,Produce,MetroGrown Agri-Hub,"Quezon City, Metro Manila",2/18/2025,2/20/2025,2,84,83,1,0,180,TXN-500403,2/27/2025,7,High,180,130,180,12
SKU-7704,Premium Berries 250g,Produce,MetroGrown Agri-Hub,"Quezon City, Metro Manila",2/18/2025,2/20/2025,2,36,35,1,0,299,TXN-500403,3/2/2025,10,High,299,220,299,6
SKU-7704,Premium Berries 250g,Produce,MetroGrown Agri-Hub,"Quezon City, Metro Manila",2/18/2025,2/19/2025,1,42,41,1,0,299,TXN-500403,3/1/2025,10,High,299,220,299,6
SKU-7707,Local Calamansi Pack 500g,Produce,MetroGrown Agri-Hub,"Quezon City, Metro Manila",2/18/2025,2/19/2025,1,102,99,3,0,95,TXN-500403,3/5/2025,14,Medium,95,60,71.25,17
SKU-7704,Premium Berries 250g,Produce,MetroGrown Agri-Hub,"Quezon City, Metro Manila",2/18/2025,2/20/2025,2,30,29,1,0,299,TXN-500403,3/2/2025,10,High,299,220,299,6
SKU-7705,Chilled Fruit Juice 1L,Beverages,Manila Liquid Bottlers Inc,"Valenzuela, Metro Manila",2/18/2025,2/20/2025,2,100,96,4,0,155,TXN-500331,3/22/2025,30,Low,155,110,155,20
SKU-7705,Chilled Fruit Juice 1L,Beverages,Manila Liquid Bottlers Inc,"Valenzuela, Metro Manila",2/18/2025,2/20/2025,2,108,106,2,0,155,TXN-500331,3/22/2025,30,Low,155,110,155,18
SKU-7705,Chilled Fruit Juice 1L,Beverages,Manila Liquid Bottlers Inc,"Valenzuela, Metro Manila",2/18/2025,2/20/2025,2,171,169,2,0,155,TXN-500331,3/22/2025,30,Low,155,110,155,19
SKU-7701,Fresh Milk 1L,Dairy,Hacienda Dairy Corp,"Pasig City, Metro Manila",2/18/2025,2/19/2025,1,91,88,3,0,165,TXN-501277,3/5/2025,14,High,165,120,165,13
SKU-7703,Organic Salad Mix,Produce,MetroGrown Agri-Hub,"Quezon City, Metro Manila",2/18/2025,2/19/2025,1,88,77,11,0,180,TXN-500403,2/26/2025,7,High,180,130,180,11
SKU-7702,Greek Yogurt 500g,Dairy,Hacienda Dairy Corp,"Pasig City, Metro Manila",2/18/2025,2/20/2025,2,35,34,1,0,245,TXN-501277,3/13/2025,21,Medium,245,185,245,7
SKU-7705,Chilled Fruit Juice 1L,Beverages,Manila Liquid Bottlers Inc,"Valenzuela, Metro Manila",2/18/2025,2/19/2025,1,136,133,3,0,155,TXN-500331,3/21/2025,30,Low,155,110,155,17
SKU-7702,Greek Yogurt 500g,Dairy,Hacienda Dairy Corp,"Pasig City, Metro Manila",2/18/2025,2/19/2025,1,40,39,1,0,245,TXN-501277,3/12/2025,21,Medium,245,185,245,8
SKU-7703,Organic Salad Mix,Produce,MetroGrown Agri-Hub,"Quezon City, Metro Manila",2/18/2025,2/20/2025,2,108,84,24,0,180,TXN-500403,2/27/2025,7,High,180,130,135,12
SKU-7704,Premium Berries 250g,Produce,MetroGrown Agri-Hub,"Quezon City, Metro Manila",2/18/2025,2/20/2025,2,30,28,2,0,299,TXN-500403,3/2/2025,10,High,299,220,299,5
SKU-7708,Cold Brew Coffee 250ml,Beverages,Manila Liquid Bottlers Inc,"Valenzuela, Metro Manila",2/19/2025,2/21/2025,2,96,94,2,0,130,TXN-500516,3/7/2025,14,Medium,130,85,130,12
SKU-7705,Chilled Fruit Juice 1L,Beverages,Manila Liquid Bottlers Inc,"Valenzuela, Metro Manila",2/19/2025,2/21/2025,2,171,168,3,0,155,TXN-500516,3/23/2025,30,Low,155,110,155,19
SKU-7702,Greek Yogurt 500g,Dairy,Hacienda Dairy Corp,"Pasig City, Metro Manila",2/19/2025,2/21/2025,2,48,46,2,0,245,TXN-501312,3/14/2025,21,Medium,245,185,245,8
SKU-7706,Chilled Cheese Block 500g,Dairy,Hacienda Dairy Corp,"Pasig City, Metro Manila",2/19/2025,2/20/2025,1,32,31,1,0,260,TXN-501312,4/6/2025,45,Low,260,190,195,4
SKU-7705,Chilled Fruit Juice 1L,Beverages,Manila Liquid Bottlers Inc,"Valenzuela, Metro Manila",2/19/2025,2/21/2025,2,100,98,2,0,155,TXN-500516,3/23/2025,30,Low,155,110,155,20
SKU-7708,Cold Brew Coffee 250ml,Beverages,Manila Liquid Bottlers Inc,"Valenzuela, Metro Manila",2/19/2025,2/21/2025,2,104,101,3,0,130,TXN-500516,3/7/2025,14,Medium,130,85,117,13
SKU-7704,Premium Berries 250g,Produce,MetroGrown Agri-Hub,"Quezon City, Metro Manila",2/19/2025,2/21/2025,2,30,29,1,0,299,TXN-502139,3/3/2025,10,High,299,220,299,6
SKU-7708,Cold Brew Coffee 250ml,Beverages,Manila Liquid Bottlers Inc,"Valenzuela, Metro Manila",2/19/2025,2/21/2025,2,84,81,3,0,130,TXN-500516,3/7/2025,14,Medium,130,85,130,12
SKU-7704,Premium Berries 250g,Produce,MetroGrown Agri-Hub,"Quezon City, Metro Manila",2/19/2025,2/20/2025,1,30,28,2,0,299,TXN-502139,3/2/2025,10,High,299,220,299,5
SKU-7704,Premium Berries 250g,Produce,MetroGrown Agri-Hub,"Quezon City, Metro Manila",2/19/2025,2/21/2025,2,40,39,1,0,299,TXN-502139,3/3/2025,10,High,299,220,299,5
SKU-7703,Organic Salad Mix,Produce,MetroGrown Agri-Hub,"Quezon City, Metro Manila",2/19/2025,2/20/2025,1,70,69,1,0,180,TXN-502139,2/27/2025,7,High,180,130,180,10
SKU-7702,Greek Yogurt 500g,Dairy,Hacienda Dairy Corp,"Pasig City, Metro Manila",2/19/2025,2/21/2025,2,48,47,1,0,245,TXN-501312,3/14/2025,21,Medium,245,185,220.5,8
SKU-7701,Fresh Milk 1L,Dairy,Hacienda Dairy Corp,"Pasig City, Metro Manila",2/19/2025,2/21/2025,2,84,83,1,0,165,TXN-501312,3/7/2025,14,High,165,120,165,14
SKU-7702,Greek Yogurt 500g,Dairy,Hacienda Dairy Corp,"Pasig City, Metro Manila",2/19/2025,2/20/2025,1,64,61,3,0,245,TXN-501312,3/13/2025,21,Medium,245,185,245,8
SKU-7707,Local Calamansi Pack 500g,Produce,MetroGrown Agri-Hub,"Quezon City, Metro Manila",2/20/2025,2/22/2025,2,162,160,2,0,95,TXN-500262,3/8/2025,14,Medium,95,60,95,18
SKU-7704,Premium Berries 250g,Produce,MetroGrown Agri-Hub,"Quezon City, Metro Manila",2/20/2025,2/22/2025,2,30,29,1,0,299,TXN-500262,3/4/2025,10,High,299,220,299,6
SKU-7706,Chilled Cheese Block 500g,Dairy,Hacienda Dairy Corp,"Pasig City, Metro Manila",2/20/2025,2/22/2025,2,32,31,1,0,260,TXN-500733,4/8/2025,45,Low,260,190,260,4
SKU-7702,Greek Yogurt 500g,Dairy,Hacienda Dairy Corp,"Pasig City, Metro Manila",2/20/2025,2/21/2025,1,63,62,1,0,245,TXN-500733,3/14/2025,21,Medium,245,185,220.5,7
SKU-7706,Chilled Cheese Block 500g,Dairy,Hacienda Dairy Corp,"Pasig City, Metro Manila",2/20/2025,2/22/2025,2,25,24,1,0,260,TXN-500733,4/8/2025,45,Low,260,190,234,5
SKU-7703,Organic Salad Mix,Produce,MetroGrown Agri-Hub,"Quezon City, Metro Manila",2/20/2025,2/21/2025,1,80,70,10,0,180,TXN-500262,2/28/2025,7,High,180,130,180,10
SKU-7702,Greek Yogurt 500g,Dairy,Hacienda Dairy Corp,"Pasig City, Metro Manila",2/20/2025,2/21/2025,1,56,55,1,0,245,TXN-500733,3/14/2025,21,Medium,245,185,245,7
SKU-7706,Chilled Cheese Block 500g,Dairy,Hacienda Dairy Corp,"Pasig City, Metro Manila",2/20/2025,2/22/2025,2,30,29,1,0,260,TXN-500733,4/8/2025,45,Low,260,190,234,5
SKU-7705,Chilled Fruit Juice 1L,Beverages,Manila Liquid Bottlers Inc,"Valenzuela, Metro Manila",2/20/2025,2/21/2025,1,133,131,2,0,155,TXN-501678,3/23/2025,30,Low,155,110,155,19
SKU-7707,Local Calamansi Pack 500g,Produce,MetroGrown Agri-Hub,"Quezon City, Metro Manila",2/20/2025,2/21/2025,1,80,78,2,0,95,TXN-500262,3/7/2025,14,Medium,95,60,85.5,16
SKU-7708,Cold Brew Coffee 250ml,Beverages,Manila Liquid Bottlers Inc,"Valenzuela, Metro Manila",2/20/2025,2/22/2025,2,104,103,1,0,130,TXN-501678,3/8/2025,14,Medium,130,85,130,13
SKU-7704,Premium Berries 250g,Produce,MetroGrown Agri-Hub,"Quezon City, Metro Manila",2/20/2025,2/21/2025,1,36,35,1,0,299,TXN-500262,3/3/2025,10,High,299,220,299,6
SKU-7703,Organic Salad Mix,Produce,MetroGrown Agri-Hub,"Quezon City, Metro Manila",2/20/2025,2/22/2025,2,96,84,12,0,180,TXN-500262,3/1/2025,7,High,180,130,180,12
SKU-7706,Chilled Cheese Block 500g,Dairy,Hacienda Dairy Corp,"Pasig City, Metro Manila",2/20/2025,2/21/2025,1,30,29,1,0,260,TXN-500733,4/7/2025,45,Low,260,190,234,5
SKU-7703,Organic Salad Mix,Produce,MetroGrown Agri-Hub,"Quezon City, Metro Manila",2/20/2025,2/21/2025,1,70,67,3,0,180,TXN-500262,2/28/2025,7,High,180,130,180,10
SKU-7704,Premium Berries 250g,Produce,MetroGrown Agri-Hub,"Quezon City, Metro Manila",2/20/2025,2/21/2025,1,54,51,3,0,299,TXN-500262,3/3/2025,10,High,299,220,299,6
SKU-7705,Chilled Fruit Juice 1L,Beverages,Manila Liquid Bottlers Inc,"Valenzuela, Metro Manila",2/20/2025,2/22/2025,2,90,86,4,0,155,TXN-501678,3/24/2025,30,Low,155,110,155,18
SKU-7701,Fresh Milk 1L,Dairy,Hacienda Dairy Corp,"Pasig City, Metro Manila",2/20/2025,2/22/2025,2,117,116,1,0,165,TXN-500733,3/8/2025,14,High,165,120,165,13
SKU-7708,Cold Brew Coffee 250ml,Beverages,Manila Liquid Bottlers Inc,"Valenzuela, Metro Manila",2/20/2025,2/22/2025,2,78,75,3,0,130,TXN-501678,3/8/2025,14,Medium,130,85,130,13
SKU-7704,Premium Berries 250g,Produce,MetroGrown Agri-Hub,"Quezon City, Metro Manila",2/21/2025,2/23/2025,2,42,41,1,0,299,TXN-500044,3/5/2025,10,High,299,220,299,6
SKU-7706,Chilled Cheese Block 500g,Dairy,Hacienda Dairy Corp,"Pasig City, Metro Manila",2/21/2025,2/23/2025,2,20,19,1,0,260,TXN-501051,4/9/2025,45,Low,260,190,260,4
SKU-7701,Fresh Milk 1L,Dairy,Hacienda Dairy Corp,"Pasig City, Metro Manila",2/21/2025,2/23/2025,2,104,102,2,0,165,TXN-501051,3/9/2025,14,High,165,120,148.5,13
SKU-7708,Cold Brew Coffee 250ml,Beverages,Manila Liquid Bottlers Inc,"Valenzuela, Metro Manila",2/21/2025,2/22/2025,1,78,77,1,0,130,TXN-501482,3/8/2025,14,Medium,130,85,117,13
SKU-7702,Greek Yogurt 500g,Dairy,Hacienda Dairy Corp,"Pasig City, Metro Manila",2/21/2025,2/22/2025,1,63,61,2,0,245,TXN-501051,3/15/2025,21,Medium,245,185,245,7
SKU-7701,Fresh Milk 1L,Dairy,Hacienda Dairy Corp,"Pasig City, Metro Manila",2/21/2025,2/23/2025,2,78,74,4,0,165,TXN-501051,3/9/2025,14,High,165,120,148.5,13
SKU-7702,Greek Yogurt 500g,Dairy,Hacienda Dairy Corp,"Pasig City, Metro Manila",2/21/2025,2/23/2025,2,64,63,1,0,245,TXN-501051,3/16/2025,21,Medium,245,185,245,8
SKU-7701,Fresh Milk 1L,Dairy,Hacienda Dairy Corp,"Pasig City, Metro Manila",2/21/2025,2/23/2025,2,98,95,3,0,165,TXN-501051,3/9/2025,14,High,165,120,165,14
SKU-7705,Chilled Fruit Juice 1L,Beverages,Manila Liquid Bottlers Inc,"Valenzuela, Metro Manila",2/21/2025,2/22/2025,1,180,174,6,0,155,TXN-501482,3/24/2025,30,Low,155,110,155,20
SKU-7705,Chilled Fruit Juice 1L,Beverages,Manila Liquid Bottlers Inc,"Valenzuela, Metro Manila",2/21/2025,2/23/2025,2,171,169,2,0,155,TXN-501482,3/25/2025,30,Low,155,110,155,19
SKU-7706,Chilled Cheese Block 500g,Dairy,Hacienda Dairy Corp,"Pasig City, Metro Manila",2/21/2025,2/22/2025,1,30,28,2,0,260,TXN-501051,4/8/2025,45,Low,260,190,260,5
SKU-7704,Premium Berries 250g,Produce,MetroGrown Agri-Hub,"Quezon City, Metro Manila",2/21/2025,2/22/2025,1,42,41,1,0,299,TXN-500044,3/4/2025,10,High,299,220,299,6
SKU-7702,Greek Yogurt 500g,Dairy,Hacienda Dairy Corp,"Pasig City, Metro Manila",2/21/2025,2/23/2025,2,42,40,2,0,245,TXN-501051,3/16/2025,21,Medium,245,185,245,7
SKU-7705,Chilled Fruit Juice 1L,Beverages,Manila Liquid Bottlers Inc,"Valenzuela, Metro Manila",2/21/2025,2/23/2025,2,114,112,2,0,155,TXN-501482,3/25/2025,30,Low,155,110,155,19
SKU-7703,Organic Salad Mix,Produce,MetroGrown Agri-Hub,"Quezon City, Metro Manila",2/21/2025,2/23/2025,2,90,70,20,0,180,TXN-500044,3/2/2025,7,High,180,130,180,10
SKU-7701,Fresh Milk 1L,Dairy,Hacienda Dairy Corp,"Pasig City, Metro Manila",2/21/2025,2/23/2025,2,126,124,2,0,165,TXN-501051,3/9/2025,14,High,165,120,165,14
SKU-7706,Chilled Cheese Block 500g,Dairy,Hacienda Dairy Corp,"Pasig City, Metro Manila",2/21/2025,2/22/2025,1,45,43,2,0,260,TXN-501051,4/8/2025,45,Low,260,190,260,5
SKU-7705,Chilled Fruit Juice 1L,Beverages,Manila Liquid Bottlers Inc,"Valenzuela, Metro Manila",2/22/2025,2/23/2025,1,119,115,4,0,155,TXN-500654,3/25/2025,30,Low,155,110,155,17
SKU-7704,Premium Berries 250g,Produce,MetroGrown Agri-Hub,"Quezon City, Metro Manila",2/22/2025,2/23/2025,1,35,34,1,0,299,TXN-500767,3/5/2025,10,High,299,220,299,5
SKU-7704,Premium Berries 250g,Produce,MetroGrown Agri-Hub,"Quezon City, Metro Manila",2/22/2025,2/24/2025,2,30,29,1,0,299,TXN-500767,3/6/2025,10,High,299,220,299,5
SKU-7706,Chilled Cheese Block 500g,Dairy,Hacienda Dairy Corp,"Pasig City, Metro Manila",2/22/2025,2/24/2025,2,36,34,2,0,260,TXN-501565,4/10/2025,45,Low,260,190,260,4
SKU-7701,Fresh Milk 1L,Dairy,Hacienda Dairy Corp,"Pasig City, Metro Manila",2/22/2025,2/24/2025,2,105,104,1,0,165,TXN-501565,3/10/2025,14,High,165,120,165,15
SKU-7706,Chilled Cheese Block 500g,Dairy,Hacienda Dairy Corp,"Pasig City, Metro Manila",2/22/2025,2/24/2025,2,40,39,1,0,260,TXN-501565,4/10/2025,45,Low,260,190,260,5
